vref,source,target,total_score
GEN 1:3,light,;,0.014850234374999998
GEN 1:3,light,y,0.1436
GEN 1:3,light,hubo,0.064884390625
GEN 1:3,light,luz,0.74565265625
GEN 1:3,light,luz,0.75757265625
GEN 1:3,light,.,0.1436
GEN 1:3,.,entonces,0.051382906250000006
GEN 1:3,.,dios,0.33868
GEN 1:3,.,dijo,0.051382906250000006
GEN 1:3,.,:,0.051382906250000006
GEN 1:3,.,«,0.134113359375
GEN 1:3,.,que,0.15107781250000002
GEN 1:3,.,haya,0.051382906250000006
GEN 1:3,.,luz,0.12405335937499999
GEN 1:3,.,»,0.134113359375
GEN 1:3,.,;,0.11370304687499999
GEN 1:3,.,y,0.26992671875
GEN 1:3,.,hubo,-0.019315546875
GEN 1:3,.,luz,0.12405335937499999
GEN 1:3,.,.,0.6572876562500001
GEN 1:4,and,y,0.6162684375
GEN 1:4,and,dios,0.36339923828125
GEN 1:4,and,vio,-0.015135546875
GEN 1:4,and,que,0.15107781250000002
GEN 1:4,and,la,0.3065624609375
GEN 1:4,and,luz,0.12405335937499999
GEN 1:4,and,era,-0.015135546875
GEN 1:4,and,buena,-0.015135546875
GEN 1:4,and,.,0.26992671875
GEN 1:4,and,luego,-0.015135546875
GEN 1:4,and,separó,-0.015135546875
GEN 1:4,and,la,0.3065624609375
GEN 1:4,and,luz,0.12405335937499999
GEN 1:4,and,de,0.16479781249999997
GEN 1:4,and,la,0.3065624609375
GEN 1:4,and,oscuridad,0.12145335937499999
GEN 1:4,and,.,0.26992671875
GEN 1:4,god,y,0.26992671875
GEN 1:4,god,dios,0.7558267187500001
GEN 1:4,god,vio,-0.015135546875
GEN 1:4,god,que,0.15107781250000002
GEN 1:4,god,la,0.26794933227539064
GEN 1:4,god,luz,0.12405335937499999
GEN 1:4,god,era,-0.015135546875
GEN 1:4,god,buena,-0.015135546875
GEN 1:4,god,.,0.26992671875
GEN 1:4,god,luego,-0.015135546875
GEN 1:4,god,separó,0.24460146484375
GEN 1:4,god,la,0.26794933227539064
GEN 1:4,god,luz,0.12405335937499999
GEN 1:4,god,de,0.16479781249999997
GEN 1:4,god,la,0.26794933227539064
GEN 1:4,god,oscuridad,0.12145335937499999
GEN 1:4,god,.,0.26992671875
GEN 1:4,saw,y,-0.019074804687500002
GEN 1:4,saw,dios,-0.015135546875
GEN 1:4,saw,vio,0.7536875000000001
GEN 1:4,saw,que,0.054156
GEN 1:4,saw,la,-0.004154804687500002
GEN 1:4,saw,luz,0.07923039062500001
GEN 1:4,saw,era,0.33868
GEN 1:4,saw,buena,0.33868
GEN 1:4,saw,.,-0.019074804687500002
GEN 1:4,saw,luego,0.33868
GEN 1:4,saw,separó,0.33868
GEN 1:4,saw,la,-0.004154804687500002
GEN 1:4,saw,luz,0.07923039062500001
GEN 1:4,saw,de,0.056156
GEN 1:4,saw,la,-0.004154804687500002
GEN 1:4,saw,oscuridad,0.068400390625
GEN 1:4,saw,.,-0.019074804687500002
GEN 1:4,the,y,0.225900263671875
GEN 1:4,the,dios,0.2709209814453125
GEN 1:4,the,vio,-0.004154804687500002
GEN 1:4,the,que,0.091943359375
GEN 1:4,the,la,0.609321484375
GEN 1:4,the,la,0.620661484375
GEN 1:4,the,la,0.636541484375
GEN 1:4,the,luz,0.06070890625000001
GEN 1:4,the,era,-0.004154804687500002
GEN 1:4,the,buena,-0.004154804687500002
GEN 1:4,the,.,0.22917785156249998
GEN 1:4,the,luego,-0.004154804687500002
GEN 1:4,the,separó,-0.004154804687500002
GEN 1:4,the,la,0.609321484375
GEN 1:4,the,la,0.620661484375
GEN 1:4,the,la,0.636541484375
GEN 1:4,the,luz,0.06070890625000001
GEN 1:4,the,de,0.196474375
GEN 1:4,the,la,0.609321484375
GEN 1:4,the,la,0.620661484375
GEN 1:4,the,la,0.636541484375
GEN 1:4,the,oscuridad,0.14306000000000002
GEN 1:4,the,.,0.22917785156249998
GEN 1:4,light,y,0.1436
GEN 1:4,light,dios,0.12405335937499999
GEN 1:4,light,vio,0.07923039062500001
GEN 1:4,light,que,0.10466046874999999
GEN 1:4,light,la,0.06070890625000001
GEN 1:4,light,luz,0.70634265625
GEN 1:4,light,luz,0.72481265625
GEN 1:4,light,era,0.07923039062500001
GEN 1:4,light,buena,0.07923039062500001
GEN 1:4,light,.,0.1436
GEN 1:4,light,luego,0.07923039062500001
GEN 1:4,light,separó,0.07923039062500001
GEN 1:4,light,la,0.06070890625000001
GEN 1:4,light,luz,0.70634265625
GEN 1:4,light,luz,0.72481265625
GEN 1:4,light,de,0.016419195312500003
GEN 1:4,light,la,0.06070890625000001
GEN 1:4,light,oscuridad,0.13626
GEN 1:4,light,.,0.1436
GEN 1:4,",",y,0.21592991689682006
GEN 1:4,",",dios,0.26636671874999995
GEN 1:4,",",vio,0.0048251953125000024
GEN 1:4,",",que,0.51263671875
GEN 1:4,",",la,0.20873109374999999
GEN 1:4,",",luz,0.15274000000000001
GEN 1:4,",",era,0.0048251953125000024
GEN 1:4,",",buena,0.0048251953125000024
GEN 1:4,",",.,0.21591109375
GEN 1:4,",",luego,0.0048251953125000024
GEN 1:4,",",separó,0.0048251953125000024
GEN 1:4,",",la,0.20873109374999999
GEN 1:4,",",luz,0.15274000000000001
GEN 1:4,",",de,0.20254078125000002
GEN 1:4,",",la,0.20873109374999999
GEN 1:4,",",oscuridad,0.14588
GEN 1:4,",",.,0.21591109375
GEN 1:4,that,y,-0.019074804687500002
GEN 1:4,that,dios,-0.015135546875
GEN 1:4,that,vio,0.33868
GEN 1:4,that,que,0.054156
GEN 1:4,that,la,-0.004154804687500002
GEN 1:4,that,luz,0.09306095703125
GEN 1:4,that,era,0.7331603125
GEN 1:4,that,buena,0.33868
GEN 1:4,that,.,-0.019074804687500002
GEN 1:4,that,luego,0.33868
GEN 1:4,that,separó,0.33868
GEN 1:4,that,la,-0.004154804687500002
GEN 1:4,that,luz,0.09306095703125
GEN 1:4,that,de,0.056156
GEN 1:4,that,la,-0.004154804687500002
GEN 1:4,that,oscuridad,0.068400390625
GEN 1:4,that,.,-0.019074804687500002
GEN 1:4,it,y,0.03656890625
GEN 1:4,it,dios,0.106013359375
GEN 1:4,it,vio,0.088378390625
GEN 1:4,it,que,0.22534
GEN 1:4,it,la,0.13164
GEN 1:4,it,luz,0.020730234375
GEN 1:4,it,era,0.088378390625
GEN 1:4,it,buena,0.088378390625
GEN 1:4,it,.,0.03656890625
GEN 1:4,it,luego,0.088378390625
GEN 1:4,it,separó,0.088378390625
GEN 1:4,it,la,0.13164
GEN 1:4,it,luz,0.020730234375
GEN 1:4,it,de,0.388420625
GEN 1:4,it,la,0.13164
GEN 1:4,it,oscuridad,0.002030234375000001
GEN 1:4,it,.,0.03656890625
GEN 1:4,was,y,0.19384743164062498
GEN 1:4,was,dios,0.1519778125
GEN 1:4,was,vio,0.03246
GEN 1:4,was,que,0.15659953125
GEN 1:4,was,la,0.08542830908203125
GEN 1:4,was,luz,0.10992209228515626
GEN 1:4,was,era,0.03246
GEN 1:4,was,buena,0.03246
GEN 1:4,was,.,0.18178078125
GEN 1:4,was,luego,0.03246
GEN 1:4,was,separó,0.03246
GEN 1:4,was,la,0.08542830908203125
GEN 1:4,was,luz,0.10992209228515626
GEN 1:4,was,de,0.1641738067626953
GEN 1:4,was,la,0.08542830908203125
GEN 1:4,was,oscuridad,0.09898046875
GEN 1:4,was,.,0.18178078125
GEN 1:4,good,y,-0.019074804687500002
GEN 1:4,good,dios,-0.015135546875
GEN 1:4,good,vio,0.33868
GEN 1:4,good,que,0.054156
GEN 1:4,good,la,-0.004154804687500002
GEN 1:4,good,luz,0.07923039062500001
GEN 1:4,good,era,0.33868
GEN 1:4,good,buena,0.7452675
GEN 1:4,good,.,-0.019074804687500002
GEN 1:4,good,luego,0.33868
GEN 1:4,good,separó,0.33868
GEN 1:4,good,la,-0.004154804687500002
GEN 1:4,good,luz,0.07923039062500001
GEN 1:4,good,de,0.056156
GEN 1:4,good,la,-0.004154804687500002
GEN 1:4,good,oscuridad,0.068400390625
GEN 1:4,good,.,-0.019074804687500002
GEN 1:4,:,y,0.12050000000000001
GEN 1:4,:,dios,0.104413359375
GEN 1:4,:,vio,0.073470390625
GEN 1:4,:,que,0.22993999999999998
GEN 1:4,:,la,0.03656890625
GEN 1:4,:,luz,0.1783925390625
GEN 1:4,:,era,0.073470390625
GEN 1:4,:,buena,0.073470390625
GEN 1:4,:,.,0.12050000000000001
GEN 1:4,:,luego,0.43756007812500003
GEN 1:4,:,separó,0.073470390625
GEN 1:4,:,la,0.03656890625
GEN 1:4,:,luz,0.1783925390625
GEN 1:4,:,de,0.103888111328125
GEN 1:4,:,la,0.03656890625
GEN 1:4,:,oscuridad,0.0010902343749999988
GEN 1:4,:,.,0.12050000000000001
GEN 1:4,and,y,0.6162684375
GEN 1:4,and,dios,0.36339923828125
GEN 1:4,and,vio,-0.015135546875
GEN 1:4,and,que,0.15107781250000002
GEN 1:4,and,la,0.3065624609375
GEN 1:4,and,luz,0.12405335937499999
GEN 1:4,and,era,-0.015135546875
GEN 1:4,and,buena,-0.015135546875
GEN 1:4,and,.,0.26992671875
GEN 1:4,and,luego,-0.015135546875
GEN 1:4,and,separó,-0.015135546875
GEN 1:4,and,la,0.3065624609375
GEN 1:4,and,luz,0.12405335937499999
GEN 1:4,and,de,0.16479781249999997
GEN 1:4,and,la,0.3065624609375
GEN 1:4,and,oscuridad,0.12145335937499999
GEN 1:4,and,.,0.26992671875
GEN 1:4,god,y,0.26992671875
GEN 1:4,god,dios,0.7558267187500001
GEN 1:4,god,vio,-0.015135546875
GEN 1:4,god,que,0.15107781250000002
GEN 1:4,god,la,0.26794933227539064
GEN 1:4,god,luz,0.12405335937499999
GEN 1:4,god,era,-0.015135546875
GEN 1:4,god,buena,-0.015135546875
GEN 1:4,god,.,0.26992671875
GEN 1:4,god,luego,-0.015135546875
GEN 1:4,god,separó,0.24460146484375
GEN 1:4,god,la,0.26794933227539064
GEN 1:4,god,luz,0.12405335937499999
GEN 1:4,god,de,0.16479781249999997
GEN 1:4,god,la,0.26794933227539064
GEN 1:4,god,oscuridad,0.12145335937499999
GEN 1:4,god,.,0.26992671875
GEN 1:4,divided,y,0.064490390625
GEN 1:4,divided,dios,0.05742170625
GEN 1:4,divided,vio,0.13542
GEN 1:4,divided,que,0.14014
GEN 1:4,divided,la,0.07923704008483887
GEN 1:4,divided,luz,0.04244
GEN 1:4,divided,era,0.13542
GEN 1:4,divided,buena,0.13542
GEN 1:4,divided,.,0.23869716406250002
GEN 1:4,divided,luego,0.13542
GEN 1:4,divided,separó,0.141798173828125
GEN 1:4,divided,la,0.07923704008483887
GEN 1:4,divided,luz,0.04244
GEN 1:4,divided,de,0.13924
GEN 1:4,divided,la,0.07923704008483887
GEN 1:4,divided,oscuridad,0.02858
GEN 1:4,divided,.,0.23869716406250002
GEN 1:4,the,y,0.225900263671875
GEN 1:4,the,dios,0.2709209814453125
GEN 1:4,the,vio,-0.004154804687500002
GEN 1:4,the,que,0.091943359375
GEN 1:4,the,la,0.609321484375
GEN 1:4,the,la,0.620661484375
GEN 1:4,the,la,0.636541484375
GEN 1:4,the,luz,0.06070890625000001
GEN 1:4,the,era,-0.004154804687500002
GEN 1:4,the,buena,-0.004154804687500002
GEN 1:4,the,.,0.22917785156249998
GEN 1:4,the,luego,-0.004154804687500002
GEN 1:4,the,separó,-0.004154804687500002
GEN 1:4,the,la,0.609321484375
GEN 1:4,the,la,0.620661484375
GEN 1:4,the,la,0.636541484375
GEN 1:4,the,luz,0.06070890625000001
GEN 1:4,the,de,0.196474375
GEN 1:4,the,la,0.609321484375
GEN 1:4,the,la,0.620661484375
GEN 1:4,the,la,0.636541484375
GEN 1:4,the,oscuridad,0.14306000000000002
GEN 1:4,the,.,0.22917785156249998
GEN 1:4,light,y,0.1436
GEN 1:4,light,dios,0.12405335937499999
GEN 1:4,light,vio,0.07923039062500001
GEN 1:4,light,que,0.10466046874999999
GEN 1:4,light,la,0.06070890625000001
GEN 1:4,light,luz,0.70634265625
GEN 1:4,light,luz,0.72481265625
GEN 1:4,light,era,0.07923039062500001
GEN 1:4,light,buena,0.07923039062500001
GEN 1:4,light,.,0.1436
GEN 1:4,light,luego,0.07923039062500001
GEN 1:4,light,separó,0.07923039062500001
GEN 1:4,light,la,0.06070890625000001
GEN 1:4,light,luz,0.70634265625
GEN 1:4,light,luz,0.72481265625
GEN 1:4,light,de,0.016419195312500003
GEN 1:4,light,la,0.06070890625000001
GEN 1:4,light,oscuridad,0.13626
GEN 1:4,light,.,0.1436
GEN 1:4,from,y,0.03656890625
GEN 1:4,from,dios,0.106013359375
GEN 1:4,from,vio,0.088378390625
GEN 1:4,from,que,0.22534
GEN 1:4,from,la,0.13176331008911132
GEN 1:4,from,luz,0.020730234375
GEN 1:4,from,era,0.088378390625
GEN 1:4,from,buena,0.088378390625
GEN 1:4,from,.,0.03656890625
GEN 1:4,from,luego,0.088378390625
GEN 1:4,from,separó,0.088378390625
GEN 1:4,from,la,0.13176331008911132
GEN 1:4,from,luz,0.020730234375
GEN 1:4,from,de,0.520795390625
GEN 1:4,from,la,0.13176331008911132
GEN 1:4,from,oscuridad,0.002030234375000001
GEN 1:4,from,.,0.03656890625
GEN 1:4,the,y,0.225900263671875
GEN 1:4,the,dios,0.2709209814453125
GEN 1:4,the,vio,-0.004154804687500002
GEN 1:4,the,que,0.091943359375
GEN 1:4,the,la,0.609321484375
GEN 1:4,the,la,0.620661484375
GEN 1:4,the,la,0.636541484375
GEN 1:4,the,luz,0.06070890625000001
GEN 1:4,the,era,-0.004154804687500002
GEN 1:4,the,buena,-0.004154804687500002
GEN 1:4,the,.,0.22917785156249998
GEN 1:4,the,luego,-0.004154804687500002
GEN 1:4,the,separó,-0.004154804687500002
GEN 1:4,the,la,0.609321484375
GEN 1:4,the,la,0.620661484375
GEN 1:4,the,la,0.636541484375
GEN 1:4,the,luz,0.06070890625000001
GEN 1:4,the,de,0.196474375
GEN 1:4,the,la,0.609321484375
GEN 1:4,the,la,0.620661484375
GEN 1:4,the,la,0.636541484375
GEN 1:4,the,oscuridad,0.14306000000000002
GEN 1:4,the,.,0.22917785156249998
GEN 1:4,darkness,y,0.14679999999999999
GEN 1:4,darkness,dios,0.12145335937499999
GEN 1:4,darkness,vio,0.068400390625
GEN 1:4,darkness,que,-0.015034804687499997
GEN 1:4,darkness,la,0.14532898193359375
GEN 1:4,darkness,luz,0.13626
GEN 1:4,darkness,era,0.068400390625
GEN 1:4,darkness,buena,0.068400390625
GEN 1:4,darkness,.,0.14679999999999999
GEN 1:4,darkness,luego,0.068400390625
GEN 1:4,darkness,separó,0.068400390625
GEN 1:4,darkness,la,0.14532898193359375
GEN 1:4,darkness,luz,0.13626
GEN 1:4,darkness,de,0.10510046874999998
GEN 1:4,darkness,la,0.14532898193359375
GEN 1:4,darkness,oscuridad,0.7744753125
GEN 1:4,darkness,.,0.14679999999999999
GEN 1:4,.,y,0.26992671875
GEN 1:4,.,dios,0.33868
GEN 1:4,.,vio,-0.015135546875
GEN 1:4,.,que,0.15107781250000002
GEN 1:4,.,la,0.27002681640625
GEN 1:4,.,luz,0.12405335937499999
GEN 1:4,.,era,-0.015135546875
GEN 1:4,.,buena,-0.015135546875
GEN 1:4,.,.,0.64546765625
GEN 1:4,.,luego,-0.015135546875
GEN 1:4,.,separó,-0.015135546875
GEN 1:4,.,la,0.27002681640625
GEN 1:4,.,luz,0.12405335937499999
GEN 1:4,.,de,0.18301070312499998
GEN 1:4,.,la,0.27002681640625
GEN 1:4,.,oscuridad,0.12145335937499999
GEN 1:4,.,.,0.64546765625
GEN 1:5,and,dios,0.44392369140625
GEN 1:5,and,llamó,0.033672453125
GEN 1:5,and,a,0.033672453125
GEN 1:5,and,la,0.3065624609375
GEN 1:5,and,luz,0.12405335937499999
GEN 1:5,and,«,0.13413341037750243
GEN 1:5,and,día,0.033672453125
GEN 1:5,and,»,0.2137583984375
GEN 1:5,and,y,0.5614884375000001
GEN 1:5,and,y,0.5579384375
GEN 1:5,and,a,0.033672453125
GEN 1:5,and,la,0.3065624609375
GEN 1:5,and,oscuridad,0.12145335937499999
GEN 1:5,and,«,0.13413341037750243
GEN 1:5,and,noche,0.033672453125
GEN 1:5,and,»,0.2137583984375
GEN 1:5,and,.,0.26992671875
GEN 1:5,and,y,0.5614884375000001
GEN 1:5,and,y,0.5579384375
GEN 1:5,and,pasó,0.2596709560546875
GEN 1:5,and,la,0.3065624609375
GEN 1:5,and,tarde,0.033672453125
GEN 1:5,and,y,0.5614884375000001
GEN 1:5,and,y,0.5579384375
GEN 1:5,and,llegó,0.033672453125
GEN 1:5,and,la,0.3065624609375
GEN 1:5,and,mañana,0.033672453125
GEN 1:5,and,",",0.17950132598876953
GEN 1:5,and,así,0.033672453125
GEN 1:5,and,se,0.07460890625000001
GEN 1:5,and,cumplió,0.033672453125
GEN 1:5,and,el,0.124853359375
GEN 1:5,and,primer,0.033672453125
GEN 1:5,and,día,0.033672453125
GEN 1:5,and,.,0.26992671875
GEN 1:5,god,dios,0.73484671875
GEN 1:5,god,llamó,0.033672453125
GEN 1:5,god,a,0.033672453125
GEN 1:5,god,la,0.26794933227539064
GEN 1:5,god,luz,0.12405335937499999
GEN 1:5,god,«,0.134113359375
GEN 1:5,god,día,0.033672453125
GEN 1:5,god,»,0.134113359375
GEN 1:5,god,y,0.26992671875
GEN 1:5,god,a,0.033672453125
GEN 1:5,god,la,0.26794933227539064
GEN 1:5,god,oscuridad,0.12145335937499999
GEN 1:5,god,«,0.134113359375
GEN 1:5,god,noche,0.033672453125
GEN 1:5,god,»,0.134113359375
GEN 1:5,god,.,0.26992671875
GEN 1:5,god,y,0.26992671875
GEN 1:5,god,pasó,0.033672453125
GEN 1:5,god,la,0.26794933227539064
GEN 1:5,god,tarde,0.033672453125
GEN 1:5,god,y,0.26992671875
GEN 1:5,god,llegó,0.033672453125
GEN 1:5,god,la,0.26794933227539064
GEN 1:5,god,mañana,0.033672453125
GEN 1:5,god,",",0.1791578125
GEN 1:5,god,así,0.033672453125
GEN 1:5,god,se,0.07460890625000001
GEN 1:5,god,cumplió,0.033672453125
GEN 1:5,god,el,0.124853359375
GEN 1:5,god,primer,0.033672453125
GEN 1:5,god,día,0.033672453125
GEN 1:5,god,.,0.26992671875
GEN 1:5,called,dios,0.033672453125
GEN 1:5,called,llamó,0.6079858203125
GEN 1:5,called,a,0.75597609375
GEN 1:5,called,a,0.73014209375
GEN 1:5,called,la,0.0533851953125
GEN 1:5,called,luz,0.068980390625
GEN 1:5,called,«,0.075530390625
GEN 1:5,called,día,0.33868
GEN 1:5,called,»,0.075530390625
GEN 1:5,called,y,0.0488251953125
GEN 1:5,called,a,0.75597609375
GEN 1:5,called,a,0.73014209375
GEN 1:5,called,la,0.0533851953125
GEN 1:5,called,oscuridad,0.082422390625
GEN 1:5,called,«,0.075530390625
GEN 1:5,called,noche,0.33868
GEN 1:5,called,»,0.075530390625
GEN 1:5,called,.,0.0488251953125
GEN 1:5,called,y,0.0488251953125
GEN 1:5,called,pasó,0.33868
GEN 1:5,called,la,0.0533851953125
GEN 1:5,called,tarde,0.33868
GEN 1:5,called,y,0.0488251953125
GEN 1:5,called,llegó,0.33868
GEN 1:5,called,la,0.0533851953125
GEN 1:5,called,mañana,0.33868
GEN 1:5,called,",",0.07564
GEN 1:5,called,así,0.33868
GEN 1:5,called,se,0.144
GEN 1:5,called,cumplió,0.33868
GEN 1:5,called,el,0.105990390625
GEN 1:5,called,primer,0.33868
GEN 1:5,called,día,0.33868
GEN 1:5,called,.,0.0488251953125
GEN 1:5,the,dios,0.2709209814453125
GEN 1:5,the,llamó,0.0533851953125
GEN 1:5,the,a,0.0533851953125
GEN 1:5,the,la,0.614441484375
GEN 1:5,the,la,0.613481484375
GEN 1:5,the,la,0.606861484375
GEN 1:5,the,luz,0.06070890625000001
GEN 1:5,the,«,0.06870090625
GEN 1:5,the,día,0.0533851953125
GEN 1:5,the,»,0.07116062304687501
GEN 1:5,the,y,0.225900263671875
GEN 1:5,the,a,0.0533851953125
GEN 1:5,the,la,0.614441484375
GEN 1:5,the,la,0.613481484375
GEN 1:5,the,la,0.606861484375
GEN 1:5,the,oscuridad,0.14306000000000002
GEN 1:5,the,«,0.06870090625
GEN 1:5,the,noche,0.05558093505859375
GEN 1:5,the,»,0.07116062304687501
GEN 1:5,the,.,0.22917785156249998
GEN 1:5,the,y,0.225900263671875
GEN 1:5,the,pasó,0.053435310897827146
GEN 1:5,the,la,0.614441484375
GEN 1:5,the,la,0.613481484375
GEN 1:5,the,la,0.606861484375
GEN 1:5,the,tarde,0.28323025390625
GEN 1:5,the,y,0.225900263671875
GEN 1:5,the,llegó,0.27726987060546876
GEN 1:5,the,la,0.614441484375
GEN 1:5,the,la,0.613481484375
GEN 1:5,the,la,0.606861484375
GEN 1:5,the,mañana,0.2857298706054688
GEN 1:5,the,",",0.5474228125
GEN 1:5,the,así,0.27774187060546873
GEN 1:5,the,se,0.43306164062499997
GEN 1:5,the,cumplió,0.29028987060546874
GEN 1:5,the,el,0.39601666015625
GEN 1:5,the,primer,0.0533851953125
GEN 1:5,the,día,0.0533851953125
GEN 1:5,the,.,0.22917785156249998
GEN 1:5,light,dios,0.12405335937499999
GEN 1:5,light,llamó,0.068980390625
GEN 1:5,light,a,0.068980390625
GEN 1:5,light,la,0.06070890625000001
GEN 1:5,light,luz,0.71083265625
GEN 1:5,light,«,0.13852
GEN 1:5,light,día,0.068980390625
GEN 1:5,light,»,0.31849429687499997
GEN 1:5,light,y,0.1436
GEN 1:5,light,a,0.068980390625
GEN 1:5,light,la,0.06070890625000001
GEN 1:5,light,oscuridad,0.13626
GEN 1:5,light,«,0.13852
GEN 1:5,light,noche,0.068980390625
GEN 1:5,light,»,0.31849429687499997
GEN 1:5,light,.,0.1436
GEN 1:5,light,y,0.1436
GEN 1:5,light,pasó,0.068980390625
GEN 1:5,light,la,0.06070890625000001
GEN 1:5,light,tarde,0.068980390625
GEN 1:5,light,y,0.1436
GEN 1:5,light,llegó,0.068980390625
GEN 1:5,light,la,0.06070890625000001
GEN 1:5,light,mañana,0.068980390625
GEN 1:5,light,",",0.0012051953125000014
GEN 1:5,light,así,0.068980390625
GEN 1:5,light,se,0.02988
GEN 1:5,light,cumplió,0.068980390625
GEN 1:5,light,el,0.005070234374999999
GEN 1:5,light,primer,0.068980390625
GEN 1:5,light,día,0.068980390625
GEN 1:5,light,.,0.1436
GEN 1:5,day,dios,0.033672453125
GEN 1:5,day,llamó,0.33868
GEN 1:5,day,a,0.33868
GEN 1:5,day,la,0.0533851953125
GEN 1:5,day,luz,0.068980390625
GEN 1:5,day,«,0.075530390625
GEN 1:5,day,día,0.7506360937500001
GEN 1:5,day,día,0.76425609375
GEN 1:5,day,»,0.075530390625
GEN 1:5,day,y,0.0488251953125
GEN 1:5,day,a,0.33868
GEN 1:5,day,la,0.0533851953125
GEN 1:5,day,oscuridad,0.082422390625
GEN 1:5,day,«,0.075530390625
GEN 1:5,day,noche,0.33868
GEN 1:5,day,»,0.075530390625
GEN 1:5,day,.,0.0488251953125
GEN 1:5,day,y,0.0488251953125
GEN 1:5,day,pasó,0.33868
GEN 1:5,day,la,0.0533851953125
GEN 1:5,day,tarde,0.33868
GEN 1:5,day,y,0.0488251953125
GEN 1:5,day,llegó,0.33868
GEN 1:5,day,la,0.0533851953125
GEN 1:5,day,mañana,0.33868
GEN 1:5,day,",",0.07564
GEN 1:5,day,así,0.33868
GEN 1:5,day,se,0.144
GEN 1:5,day,cumplió,0.33868
GEN 1:5,day,el,0.105990390625
GEN 1:5,day,primer,0.33868
GEN 1:5,day,día,0.7506360937500001
GEN 1:5,day,día,0.76425609375
GEN 1:5,day,.,0.0488251953125
GEN 1:5,",",dios,0.26636671874999995
GEN 1:5,",",llamó,0.0281831953125
GEN 1:5,",",a,0.0281831953125
GEN 1:5,",",la,0.20873109374999999
GEN 1:5,",",luz,0.15274000000000001
GEN 1:5,",",«,0.29060890625
GEN 1:5,",",día,0.0281831953125
GEN 1:5,",",»,0.15474000000000002
GEN 1:5,",",y,0.21592991689682006
GEN 1:5,",",a,0.0281831953125
GEN 1:5,",",la,0.20873109374999999
GEN 1:5,",",oscuridad,0.14588
GEN 1:5,",",«,0.29060890625
GEN 1:5,",",noche,0.0281831953125
GEN 1:5,",",»,0.15474000000000002
GEN 1:5,",",.,0.21591109375
GEN 1:5,",",y,0.21592991689682006
GEN 1:5,",",pasó,0.0281831953125
GEN 1:5,",",la,0.20873109374999999
GEN 1:5,",",tarde,0.0281831953125
GEN 1:5,",",y,0.21592991689682006
GEN 1:5,",",llegó,0.0281831953125
GEN 1:5,",",la,0.20873109374999999
GEN 1:5,",",mañana,0.0281831953125
GEN 1:5,",",",",0.113713359375
GEN 1:5,",",así,0.0281831953125
GEN 1:5,",",se,0.085110390625
GEN 1:5,",",cumplió,0.0281831953125
GEN 1:5,",",el,0.056737906250000004
GEN 1:5,",",primer,0.0281831953125
GEN 1:5,",",día,0.0281831953125
GEN 1:5,",",.,0.21591109375
GEN 1:5,and,dios,0.44392369140625
GEN 1:5,and,llamó,0.033672453125
GEN 1:5,and,a,0.033672453125
GEN 1:5,and,la,0.3065624609375
GEN 1:5,and,luz,0.12405335937499999
GEN 1:5,and,«,0.13413341037750243
GEN 1:5,and,día,0.033672453125
GEN 1:5,and,»,0.2137583984375
GEN 1:5,and,y,0.5614884375000001
GEN 1:5,and,y,0.5579384375
GEN 1:5,and,a,0.033672453125
GEN 1:5,and,la,0.3065624609375
GEN 1:5,and,oscuridad,0.12145335937499999
GEN 1:5,and,«,0.13413341037750243
GEN 1:5,and,noche,0.033672453125
GEN 1:5,and,»,0.2137583984375
GEN 1:5,and,.,0.26992671875
GEN 1:5,and,y,0.5614884375000001
GEN 1:5,and,y,0.5579384375
GEN 1:5,and,pasó,0.2596709560546875
GEN 1:5,and,la,0.3065624609375
GEN 1:5,and,tarde,0.033672453125
GEN 1:5,and,y,0.5614884375000001
GEN 1:5,and,y,0.5579384375
GEN 1:5,and,llegó,0.033672453125
GEN 1:5,and,la,0.3065624609375
GEN 1:5,and,mañana,0.033672453125
GEN 1:5,and,",",0.17950132598876953
GEN 1:5,and,así,0.033672453125
GEN 1:5,and,se,0.07460890625000001
GEN 1:5,and,cumplió,0.033672453125
GEN 1:5,and,el,0.124853359375
GEN 1:5,and,primer,0.033672453125
GEN 1:5,and,día,0.033672453125
GEN 1:5,and,.,0.26992671875
GEN 1:5,the,dios,0.2709209814453125
GEN 1:5,the,llamó,0.0533851953125
GEN 1:5,the,a,0.0533851953125
GEN 1:5,the,la,0.614441484375
GEN 1:5,the,la,0.613481484375
GEN 1:5,the,la,0.606861484375
GEN 1:5,the,luz,0.06070890625000001
GEN 1:5,the,«,0.06870090625
GEN 1:5,the,día,0.0533851953125
GEN 1:5,the,»,0.07116062304687501
GEN 1:5,the,y,0.225900263671875
GEN 1:5,the,a,0.0533851953125
GEN 1:5,the,la,0.614441484375
GEN 1:5,the,la,0.613481484375
GEN 1:5,the,la,0.606861484375
GEN 1:5,the,oscuridad,0.14306000000000002
GEN 1:5,the,«,0.06870090625
GEN 1:5,the,noche,0.05558093505859375
GEN 1:5,the,»,0.07116062304687501
GEN 1:5,the,.,0.22917785156249998
GEN 1:5,the,y,0.225900263671875
GEN 1:5,the,pasó,0.053435310897827146
GEN 1:5,the,la,0.614441484375
GEN 1:5,the,la,0.613481484375
GEN 1:5,the,la,0.606861484375
GEN 1:5,the,tarde,0.28323025390625
GEN 1:5,the,y,0.225900263671875
GEN 1:5,the,llegó,0.27726987060546876
GEN 1:5,the,la,0.614441484375
GEN 1:5,the,la,0.613481484375
